,HT Mean,HT Std,PPT Mean,PPT Std,RRT Mean,RRT Std,RPT Mean,RPT Std
554,70.84615384615384,28.274977612269808,156.83333333333334,58.70702812709183,154.66666666666666,75.08338798639251,83.83333333333333,65.70019141155642
555,74.6923076923077,26.487055377374485,148.0,50.63056927839688,148.58333333333334,57.713175324709056,73.91666666666667,54.19738056960004
556,72.0,18.774983355518586,160.16666666666666,79.74257826204762,157.75,88.3671318986873,88.08333333333333,82.8585413749716
557,72.07692307692308,23.286124403678464,164.58333333333334,75.65526879847626,159.91666666666666,79.02296367435726,89.83333333333333,82.42223148170791
558,77.23076923076923,13.064926624069026,245.16666666666666,205.91120475201015,243.33333333333334,207.94069667415593,165.66666666666666,207.2772992584542
559,64.46153846153847,16.148350713593967,142.0,74.36763714510133,142.58333333333334,60.02796065673113,76.16666666666667,66.15386106141752
560,119.38461538461539,46.05529007171428,160.66666666666666,50.906926360910376,163.33333333333334,99.7554585732105,42.583333333333336,88.67146546594789
561,118.38461538461539,49.491646536795244,160.08333333333334,49.443187476929396,160.16666666666666,64.15298949079505,39.833333333333336,69.04653678805506
562,101.76923076923077,53.413721467668225,153.66666666666666,49.545815956424406,152.83333333333334,75.97228362230452,50.166666666666664,73.3148048218135
563,101.07692307692308,49.81877413596461,160.91666666666666,81.72399039486878,171.58333333333334,102.70297714843282,62.333333333333336,93.91808164888198
564,91.76923076923077,53.06466785309199,189.25,167.07598978798947,192.16666666666666,194.37818495880342,93.0,194.7287157233692
565,122.61538461538461,28.619743946963318,164.0,67.20119046564577,164.5,56.492155529450606,43.25,70.34347550025194
566,112.07692307692308,31.710832897874553,147.83333333333334,74.2144721653929,153.33333333333334,80.44572798797431,40.25,76.02646070463051
567,107.92307692307692,32.00901315374973,145.66666666666666,52.52762620899136,150.16666666666666,76.9318864419374,39.0,68.9532120683689
568,81.76923076923077,24.883575058506118,112.83333333333333,36.684981651731526,116.58333333333333,47.48293154259525,35.083333333333336,46.20401071401276
569,84.84615384615384,40.27788093119712,139.5,99.14498107684156,141.91666666666666,103.88670256436562,56.25,101.59825070076033
570,100.38461538461539,36.27795120441263,174.58333333333334,177.60142215510308,179.91666666666666,187.1860806467158,78.41666666666667,175.35390621324188
571,92.6923076923077,34.726033978809554,120.0,40.56868474350853,124.16666666666667,63.40609855000805,30.833333333333332,52.84081296830619
572,82.0,31.318258785145343,122.08333333333333,45.30193319843151,120.58333333333333,71.27725422388947,36.916666666666664,58.158808186696625
573,86.15384615384616,30.220980995124766,118.08333333333333,36.11209400371756,120.66666666666667,60.91772892163411,34.666666666666664,49.73810197302253
574,89.92307692307692,31.933424334756047,119.91666666666667,48.1842266407763,124.33333333333333,56.45808313709518,33.833333333333336,55.45978614084153
575,84.0,23.836246908157893,122.0,40.99667392273759,123.16666666666667,51.60837376263897,40.333333333333336,55.95506855477613
576,148.69230769230768,43.989363516242236,138.66666666666666,43.793593000332685,134.91666666666666,80.50461119862901,-9.5,75.80777124951096
577,134.07692307692307,46.325769535723026,167.08333333333334,122.63579362807532,172.91666666666666,136.16998623601,33.166666666666664,128.20426409965205
578,139.6153846153846,32.76822256785391,152.75,51.20391497816264,151.75,78.92012648010876,12.916666666666666,76.22628791760077
579,133.69230769230768,50.309681996253,155.66666666666666,81.60696642871225,161.25,96.72935532617893,21.166666666666668,99.99621204946928
580,148.23076923076923,44.61343939172337,152.58333333333334,65.10754506385896,155.75,74.25401733851908,9.0,91.43402986952843
581,133.53846153846155,39.614002963210254,163.5,87.89301347764689,158.66666666666666,90.17390605565078,30.083333333333332,93.66813597467227
582,129.84615384615384,38.34676464806854,132.25,57.23496229657978,128.25,60.59421664572528,0.5,62.10475022089695
583,128.84615384615384,40.6424370862242,146.5,145.4000750281162,151.33333333333334,151.62293741883235,18.25,158.25360831732888
584,61.53846153846154,35.36857217129209,144.66666666666666,62.39803804219449,150.5,78.2263615181202,84.0,74.16688798060272
585,80.61538461538461,33.53738824441179,163.66666666666666,85.0842719504218,168.0,108.69975328231598,84.41666666666667,88.76266448265626
586,79.07692307692308,37.17629517685864,213.91666666666666,211.3972814538082,217.41666666666666,234.60778036130986,134.33333333333334,217.7000995253179
587,79.84615384615384,43.764228455528524,174.5,120.5197079319395,179.0,131.4762335937564,95.75,127.7242235158518
588,81.3076923076923,24.739929316069247,133.58333333333334,40.45751606389851,136.66666666666666,52.32126863442009,52.166666666666664,51.7455897696225
